,0,1
1900,UVQrrOqHEjlYLrh5D9t1ZA,"Boe Lee wins the Pelham Parkway Chinese Food competition hands down, as far as I'm concerned. Absolutely some of the best Chinese food I've ever had anywhere, nevermind just The Bronx. Quality is perfect--always yummers, always fresh, always the perfect amount of flavorful sauce (I can't stand other places that have bland and watered-down sauces). The portions are super generous and always full of the best stuff, while at other restaurants one often feels cheated by crummy content. Not at Boe Lee. My favorite order, a large order of tofu or meat/mixed vegetables/garlic sauce, can serve three people--stuffed full of perfectly cooked  tofu or meat, the best vegetables (the ones you actually want to eat and won't just pick out to toss away), and the richest, thickest sauce ever. I order a bunch of stuff for about $25, and they always send over 2 free cans of soda, now isn't that sweet? And they're always friendly! Some other places make you feel like they're doing you a favor by taking your business. Boe Lee's staff are fantastic, always a pleasure to talk to and to greet at the door. Bottom line: I wouldn't order from any other place in the area. 5 stars."
1901,UVQrrOqHEjlYLrh5D9t1ZA,"There are a few Chinese spots in the area, and this one consistently has good food.  Once in a while, I feel their fried rice can be a little more flavorful but they have quick delivery and friendly phone service. My usual is chicken with broccoli and mushrooms in garlic sauce with brown rice. Always on point!"
1902,UVQrrOqHEjlYLrh5D9t1ZA,"This used to be our go-to spot for Chinese food in the neighborhood (the one down the block never gets your order right and always forgets basics such as utensils), HOWEVER they just changed management and staff.  No one who was there 1-2 months ago is there now... this is evident in the fact that you need to 1. repeat yourself  since they can't ever seem to understand what you want (when it's not that complicated) 2. There is HAIR in your food.... TWICE.  We ordered food to go and when we got home we realized that there were two long hairs in the food. We immediately called them to complain and they sent us a second order which also had food in it!!!!! We were so upset that we had to take it to them and show them. Never again! I wish the old management/staff were still running the place."
1903,UVQrrOqHEjlYLrh5D9t1ZA,"Boe Lee is one of my clients. They don't know me directly. So I am sure they got great finger food. Such as shrimp rings, cheese sticks, chicken nuggets, apple sticks, fish sticks, and all shrimp related meals. Probably more. I am basically on Yelp trying to create an excel spreadsheet."
1904,UVQrrOqHEjlYLrh5D9t1ZA,"This place is ridiculous. I was ordering from a hospital, which is a big landmark in the neighborhood. It is less then half a mile away from the restaurant and 15 minutes after I ordered they called to tell me I was outside of their delivery zone. I guess you can only order from them if you are, at most, a block away. Absolutely ridiculous"
1905,UVQrrOqHEjlYLrh5D9t1ZA,"Be aware it is cash only. The food is definitely more American Chinese than traditional, but the dumplings are good, the wontons are tops and the service was fast and friendly. Decent prices and pretty standard food, if you're expectations aren't through the roof then you won't be disappointed."
1906,UVQrrOqHEjlYLrh5D9t1ZA,"There is fierce competition for your business on Lydig Ave. Boe Lee is THE BEST Chinese take out in the area.Clean taste is the best way to describe their food. You can distinguish crunchy green onion in the delicate lobster sauce. Or the hot chilies ad the beef if you get hot & spicy beef. Well cooked rice that's not greasy, and for those who have a taste for something diifferent, Boe Lee has a limited Thai food menu. I have had every entree on it, and each is well interperted. Best of all the service is good, delivery is promt. And prices are reasonalble in realtion to portions. Which are good. Not all take out is the same, definitley give Boe Lee a chance."
1907,UVQrrOqHEjlYLrh5D9t1ZA,They always take forever to deliver my food & they always get my order wrong.i don't know what's going on with them but they have to start stepping they're game up again.
1908,UVQrrOqHEjlYLrh5D9t1ZA,"Let's be real, this place is like 1/2 a block from my place. So, I ordered from them for 3 years out of convenience like average 4-7 times a month. Also, I have a crap diet. With that said, their food is your average fattening, good Americanized Chinese food in the Bronx. I felt compelled to write a review today because of the treatment I got on the phone. Ordered chicken fried rice, fries, & tostones like gazillion times 'til now without a problem, but this young dude tonight did not understand a word I was saying and hung up on me. I was like ""waaaaaa"" so I huffed my 1/2 block for a little rectification, and all I got was rolled eyes and glazed over looks from the manager. So, I marched my unhealthy diet across the street to Peking Kitchen. Same food (actually, a little better if that's possible), nicer customer service. And, if they fail, I'll march 1/2 block more. Then, 1/2 block more...then 1/2 block more....I should really learn to cook."
1909,UVQrrOqHEjlYLrh5D9t1ZA,"Let's be honest.  It's Chinese takeout, and very little about the menu distinguishes it from other places.  What sets Boe Lee apart is the fact that it's very good and not overly greasy.  I've been ordering from them for about 4 years now, and the prices are good and the service is excellent.  The delivery driver even knows who I am well enough to recognize when I moved from one apartment to another.The Sesame Chicken is awesome, and so is the Sweet and Sour chicken.  I like the Chicken with Cashews, also, and their garlic sauce is a nice salty spicy topper.  Whatever you do, don't miss the fried wontons.  They're out of this world, and possibly the best thing on the menu.  They're crunchy, filled with pork, and covered in what (I'm guessing) is a sesame peanut sauce.Definitely a go-to for the times when you have a case of the munchies and of all the Chinese takeout joints in my neighborhood (and trust me, there are a ton of them), this is the one I order from after trying all the others."
1910,UVQrrOqHEjlYLrh5D9t1ZA,"Read the reviews here and the wife and I were excited to try something a little better than standard chinese take out. Had the chicken with broccoli and hot and sour soup. Nothing to see here. Don't get me wrong it was perfectly fine, but no different than the chinese take out in your neighborhood. Maybe slightly less greasy."
1911,UVQrrOqHEjlYLrh5D9t1ZA,"The food is good. I've ordered from there at lest 100 times or more. I've been in the area for a few years now. I can't say it's that much better than every other place, I guess I just liked a dish or two so I stayed loyal. I don't order as much as I'd like cause one of the delivery guys is pretty rude if he gets a tip less than $2.00. Call me cheap but at the rate I used to order that was too much. He would even put his foot in the doorway after getting a tip to argue about getting more money. No appreciation for me as customer, and mind you I always tipped, just not always $2.00."
1912,UVQrrOqHEjlYLrh5D9t1ZA,chiken and brocolii is very good and the egg roll
